,Shop_Name,Address,Latitude,Longitude,Rating,Reviews_Count,Place_ID,Price_Level,types,Borough,Property_Value_2017,Earnings_2021,IMD_Rank,Income_Rank,composite_score,Rating_normalized,Property_Value_2017_normalized,Earnings_2021_normalized,Reviews_Count_normalized,Price_Level_normalized,Rank
372,Cancer Research UK,"135 Lewisham High St, London",51.4610601,-0.0103338,4.2,13,ChIJ9wa-MXACdkgRSdDveCB14_g,1.0675675675675675,"clothing_store, home_goods_store, store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.38695648996009835,0.8400000000000001,0.05815204678362573,0.1410480349344976,0.025793650793650792,0.03378378378378377,373.0
373,Greenwich & Bexley Community Hospice Shop,"213 Trafalgar Rd, London",51.4858767,0.0070198,3.6,23,ChIJt0C60CWo2EcRXXJvN5kALiQ,1.0675675675675675,"store, point_of_interest, establishment",Greenwich,401000.0,618.9,12654.51655629139,11738.397350993377,0.38480582435868577,0.72,0.06549707602339182,0.333187772925764,0.04563492063492063,0.03378378378378377,374.0
374,Can't Buy Me Love Vintage Shop,"16 Ave Mews, London",51.590706,-0.1438725,4.3,6,ChIJw89iBC0adkgRu0kAi3YanaM,1.0675675675675675,"furniture_store, clothing_store, home_goods_store, store, point_of_interest, establishment",Haringey,487500.0,542.6,11291.917241379311,11348.386206896552,0.3842831402831403,0.86,0.16666666666666666,0.0,0.011904761904761904,0.03378378378378377,375.0
375,Oxfam,"12a The Broadway, High Rd, London",51.5962831,-0.1093742,4.2,23,ChIJeWJlrOMbdkgRPYF_1lDEnn0,1.0,"book_store, clothing_store, store, point_of_interest, establishment",Haringey,487500.0,542.6,11291.917241379311,11348.386206896552,0.3830238095238096,0.8400000000000001,0.16666666666666666,0.0,0.04563492063492063,0.0,376.0
376,Age UK London,"140 Barking Rd, London",51.5176542,0.0126869,4.3,12,ChIJnQ-F1-Kn2EcRo8gilHbfnzs,1.0675675675675675,"point_of_interest, store, establishment",Newham,367725.0,567.4,8650.018292682927,9564.256097560976,0.38149641364120795,0.86,0.026578947368421053,0.10829694323144085,0.023809523809523808,0.03378378378378377,377.0
377,Non Stop Vintage,"117c Brick Ln, London",51.5238695,-0.0715777,2.8,5,ChIJg71VwbccdkgRB4leylTGLa0,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Tower Hamlets,475000.0,680.3,10369.3125,9075.0,0.3810259343133395,0.5599999999999999,0.15204678362573099,0.601310043668122,0.00992063492063492,0.03378378378378377,378.0
378,YMCA Leyton Charity Shop,"857 High Rd. Leyton, London",51.5750547,-0.012675,3.5,10,ChIJzdXWHTgddkgRnFvlKnQIA5Y,1.0675675675675675,"store, point_of_interest, establishment",Waltham Forest,430000.0,624.7,11735.375,11745.701388888889,0.3809168570349908,0.7,0.09941520467836257,0.35851528384279485,0.01984126984126984,0.03378378378378377,379.0
379,Sense,"484 High Rd, London",51.5933509,-0.0694694,4.2,13,ChIJp-QTGSIcdkgRda9n4lrb8ls,1.0675675675675675,"store, point_of_interest, establishment",Haringey,487500.0,542.6,11291.917241379311,11348.386206896552,0.380449806949807,0.8400000000000001,0.16666666666666666,0.0,0.025793650793650792,0.03378378378378377,380.0
380,Kilburn PDSA Charity Shop,"198 Kilburn High Rd, London",51.5413522,-0.1971155,4.2,11,ChIJM7gW2nMQdkgRimKC6ZkeD0Y,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Brent,450000.0,553.1,12034.70520231214,11542.520231213874,0.37965770661162535,0.8400000000000001,0.12280701754385964,0.04585152838427948,0.021825396825396824,0.03378378378378377,381.0
381,British Heart Foundation,"93 Kilburn High Rd, London",51.5379944,-0.1939394,4.2,16,ChIJk-skhHQQdkgRHza0AzWFTdk,1.0,"store, point_of_interest, establishment",Brent,450000.0,553.1,12034.70520231214,11542.520231213874,0.37925551870943747,0.8400000000000001,0.12280701754385964,0.04585152838427948,0.031746031746031744,0.0,382.0
382,Sense,"46 Deptford High St, London",51.4761542,-0.0257246,4.1,12,ChIJ9R5x5fQCdkgR3RMM2UR6mA0,1.0675675675675675,"point_of_interest, store, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.3783612518648602,0.82,0.05815204678362573,0.1410480349344976,0.023809523809523808,0.03378378378378377,383.0
383,Oxfam Charity Retail Shop,"47 Streatham High Rd, London",51.4326051,-0.1286258,2.7,6,ChIJszsg2ScEdkgRg94AhtbLynI,1.0675675675675675,"store, point_of_interest, establishment",Lambeth,510000.0,673.6,11294.58988764045,11605.47191011236,0.37595677852722215,0.54,0.19298245614035087,0.5720524017467249,0.011904761904761904,0.03378378378378377,384.0
384,Mind,"202 Stroud Green Rd, London",51.5706812,-0.1148356,4.1,23,ChIJiT6z_pYbdkgRvmH6DLSL70s,1.0,"point_of_interest, store, establishment",Haringey,487500.0,542.6,11291.917241379311,11348.386206896552,0.37502380952380954,0.82,0.16666666666666666,0.0,0.04563492063492063,0.0,385.0
385,British Heart Foundation,"Unit 2, Shopping Centre, 22 Winslade Way, London",51.4462668,-0.0204654,4.1,11,ChIJpxQPfRYCdkgResO3TgL20PI,1.0,"point_of_interest, store, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.3743876353912437,0.82,0.05815204678362573,0.1410480349344976,0.021825396825396824,0.0,386.0
386,2o2st News,"72 Berwick St, London",51.5147633,-0.1360655,0.0,0,ChIJvdfz2TAFdkgR7K7ayrxvDXY,1.0675675675675675,"clothing_store, point_of_interest, store, establishment",Westminster,1070000.0,771.6,16194.96875,16175.703125,0.3729690216532322,0.0,0.847953216374269,1.0,0.0,0.03378378378378377,387.0
387,Vintage Modes,"Alfies Antique Market, Church St, London",51.5241887,-0.1688101,0.0,0,ChIJ--BlkywFdkgRlxmrSnCewfE,1.0675675675675675,"home_goods_store, store, point_of_interest, establishment",Westminster,1070000.0,771.6,16194.96875,16175.703125,0.3729690216532322,0.0,0.847953216374269,1.0,0.0,0.03378378378378377,387.0
388,Dream Retro,"2nd Floor, Alfies Antiques Market, 13- 25 Church St, London",51.5241887,-0.1688101,0.0,0,ChIJc8TyarcadkgRe9HgnOjNHrA,1.0675675675675675,"clothing_store, electronics_store, home_goods_store, store, point_of_interest, establishment",Westminster,1070000.0,771.6,16194.96875,16175.703125,0.3729690216532322,0.0,0.847953216374269,1.0,0.0,0.03378378378378377,387.0
389,LanaTS Clothing,"55 Baker St, London",51.5187355,-0.1567089,0.0,0,ChIJ1ZmnYhMbdkgRQVC8-rKf0kY,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Westminster,1070000.0,771.6,16194.96875,16175.703125,0.3729690216532322,0.0,0.847953216374269,1.0,0.0,0.03378378378378377,387.0
390,wornwell vintage clothing,"Oxford St, London",51.5165812,-0.1311655,0.0,0,ChIJjU3FalEbdkgRNV9C19fG2jc,1.0675675675675675,"clothing_store, point_of_interest, store, establishment",Westminster,1070000.0,771.6,16194.96875,16175.703125,0.3729690216532322,0.0,0.847953216374269,1.0,0.0,0.03378378378378377,387.0
391,OOTO LONDON,"Claridge House, 32 Davies St, London",51.512012,-0.1477862,0.0,0,ChIJEZ7BysZ9BIYRyLExUFNqOIw,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Westminster,1070000.0,771.6,16194.96875,16175.703125,0.3729690216532322,0.0,0.847953216374269,1.0,0.0,0.03378378378378377,387.0
392,Oxfam,"68 Tranquil Vale, London",51.4670459,0.0072825,4.0,22,ChIJwSGYQtGp2EcRhpfFvcvrZxc,1.0,"book_store, clothing_store, store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.37293525443886283,0.8,0.05815204678362573,0.1410480349344976,0.04365079365079365,0.0,393.0
393,Sense,"585 Lea Bridge Rd, London",51.575835,-0.0125652,3.4,9,ChIJCax-YI0ddkgRNwDQBjzIE8E,1.0675675675675675,"point_of_interest, store, establishment",Waltham Forest,430000.0,624.7,11735.375,11745.701388888889,0.3723216189397527,0.6799999999999999,0.09941520467836257,0.35851528384279485,0.017857142857142856,0.03378378378378377,394.0
394,Alex TLC Charity Shop Forest Hill,"81-83 Dartmouth Rd, London",51.4363303,-0.0549322,3.8,38,ChIJt9-FMtEDdkgRjEK2MII59T4,1.0675675675675675,"store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.3698374423410507,0.76,0.05815204678362573,0.1410480349344976,0.07539682539682539,0.03378378378378377,395.0
395,Barnardo's,"Greater, 2 Broadway Parade, London",51.579977,-0.1231698,4.1,8,ChIJdUsFzsAbdkgR5I9nBFVUidM,1.0675675675675675,"point_of_interest, store, establishment",Haringey,487500.0,542.6,11291.917241379311,11348.386206896552,0.3694736164736165,0.82,0.16666666666666666,0.0,0.015873015873015872,0.03378378378378377,396.0
396,DEBRA UK - Greenwich store,"17-23 Woolwich Rd, London",51.4862841,0.0081149999999999,3.1,64,ChIJI6YbVCSo2EcRx1QscyG2OjM,1.0675675675675675,"store, point_of_interest, establishment",Greenwich,401000.0,618.9,12654.51655629139,11738.397350993377,0.36921058626344766,0.62,0.06549707602339182,0.333187772925764,0.12698412698412698,0.03378378378378377,397.0
397,Emmaus - Greenwich,"332 Lee High Rd, London",51.4585464,0.0057611999999999,3.9,19,ChIJ7xpzZ9mp2EcRobUR_VyigT8,1.0675675675675675,"furniture_store, book_store, home_goods_store, clothing_store, store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.36652791853152694,0.78,0.05815204678362573,0.1410480349344976,0.037698412698412696,0.03378378378378377,398.0
398,Cancer Research UK,"101 Sydenham Rd, London",51.4260154,-0.0496835999999999,4.0,4,ChIJk8o40H4BdkgR5LhWnF3EouI,1.0675675675675675,"home_goods_store, clothing_store, store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.3655993471029555,0.8,0.05815204678362573,0.1410480349344976,0.007936507936507936,0.03378378378378377,399.0
399,North London Hospice East Finchley Shop,"123 High Rd, London",51.5914622,-0.1655593,3.7,9,ChIJp35zgiIadkgRWobxdtTihjg,1.0675675675675675,"store, point_of_interest, establishment",Barnet,482951.0,574.9,19287.450236966823,17048.81990521327,0.3652143679885026,0.74,0.16134619883040935,0.1410480349344976,0.017857142857142856,0.03378378378378377,400.0
400,Sue Ryder,"16 Leegate, London",51.4555271,0.0127392,3.8,26,ChIJVXPpOsOp2EcRFYka9A3VN2Y,1.0,"store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.3593162068198152,0.76,0.05815204678362573,0.1410480349344976,0.051587301587301584,0.0,401.0
401,Cancer Research UK,"30 Westow Hill, London",51.419693,-0.0816795,3.6,5,ChIJIUJDGVABdkgR6xB2nt-eIGo,1.0675675675675675,"home_goods_store, clothing_store, store, point_of_interest, establishment",Croydon,345000.0,613.3,14926.636363636364,14686.254545454543,0.35610129374539845,0.72,0.0,0.30873362445414815,0.00992063492063492,0.03378378378378377,402.0
402,Rag N Bone,"140 Deptford High St, London",51.4790854,-0.025972,3.8,9,ChIJl8wxcfMCdkgRUZ7n6VMZQsQ,1.0675675675675675,"clothing_store, point_of_interest, store, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.35257553757914595,0.76,0.05815204678362573,0.1410480349344976,0.017857142857142856,0.03378378378378377,403.0
403,Sense,"462/464, Kent, Bromley Rd, Bromley",51.4246194,-0.0043016999999999,3.7,21,ChIJ_Y7CFvwBdkgRgR_v93xz9yY,1.0675675675675675,"store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.35171839472200306,0.74,0.05815204678362573,0.1410480349344976,0.041666666666666664,0.03378378378378377,404.0
404,Black-Heath Antique,"308-310, Lewisham High St, London",51.4570677,-0.0141999,3.8,6,ChIJ9T8O120CdkgRTJb5X0-nfhg,1.0675675675675675,"furniture_store, home_goods_store, point_of_interest, store, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.35078982329343167,0.76,0.05815204678362573,0.1410480349344976,0.011904761904761904,0.03378378378378377,405.0
405,British Heart Foundation,"11 Wimbledon Bridge, London",51.4210766,-0.2064051,3.5,15,ChIJ_9VKXbcIdkgRKB0ZwDP5dQU,1.0,"store, point_of_interest, establishment",Merton,445000.0,586.3,20967.60483870968,19170.032258064515,0.35048632315869727,0.7,0.11695906432748537,0.1908296943231438,0.02976190476190476,0.0,406.0
406,Mary's Living & Giving Shop for Save the Children - Wimbledon,"38 High Street Wimbledon, London",51.425421,-0.2201014,3.5,8,ChIJIQDGeM4IdkgR5VHxcSVeURE,1.0675675675675675,"store, point_of_interest, establishment",Merton,445000.0,586.3,20967.60483870968,19170.032258064515,0.34969803487040896,0.7,0.11695906432748537,0.1908296943231438,0.015873015873015872,0.03378378378378377,407.0
407,Samaritans,"11 Walm Ln, London",51.5479926,-0.2236131,3.8,11,ChIJjSYodFAQdkgRhfrjDa-Y27c,1.0675675675675675,"store, point_of_interest, establishment",Brent,450000.0,553.1,12034.70520231214,11542.520231213874,0.3476577066116253,0.76,0.12280701754385964,0.04585152838427948,0.021825396825396824,0.03378378378378377,408.0
408,British Heart Foundation Furniture & Electrical,"209-211 Lewisham High St, London",51.4589396,-0.0121218,3.4,58,ChIJdy_7I24CdkgRnxlLElNfeKk,1.0,"furniture_store, home_goods_store, store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.34636382586743414,0.6799999999999999,0.05815204678362573,0.1410480349344976,0.11507936507936507,0.0,409.0
409,Marie Curie Charity Shop Golders Green,"54 Golders Green Rd, London",51.5726127,-0.1982268,3.5,4,ChIJNR6NJ5oQdkgRokSP4Dh55w0,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Barnet,482951.0,574.9,19287.450236966823,17048.81990521327,0.3462381775123121,0.7,0.16134619883040935,0.1410480349344976,0.007936507936507936,0.03378378378378377,410.0
410,Paragon Trust,"223 Well St, London",51.5440226,-0.0471211,3.3,8,ChIJHXaQgOIcdkgRu1nnM2UzjAY,1.0675675675675675,"store, point_of_interest, establishment",Hackney,530000.0,575.1,7420.611111111111,8051.083333333333,0.3437994164174352,0.6599999999999999,0.21637426900584794,0.14192139737991266,0.015873015873015872,0.03378378378378377,411.0
411,Marie Curie Charity Shop Crouch End,"32 Topsfield Parade, The Broadway, London",51.580718,-0.1226334,3.8,5,ChIJJdpdJ8EbdkgReFH_YCOyG0U,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Haringey,487500.0,542.6,11291.917241379311,11348.386206896552,0.34368790218790224,0.76,0.16666666666666666,0.0,0.00992063492063492,0.03378378378378377,412.0
412,Cancer Research UK,"72 Highgate High St, London",51.5709437,-0.1482745,3.8,4,ChIJq1Mxkk4adkgRsGt1gj3UbYo,1.0675675675675675,"clothing_store, home_goods_store, point_of_interest, store, establishment",Haringey,487500.0,542.6,11291.917241379311,11348.386206896552,0.34309266409266415,0.76,0.16666666666666666,0.0,0.007936507936507936,0.03378378378378377,413.0
413,Oxfam,"34 The Broadway, London",51.42003570000001,-0.2038734,3.4,16,ChIJzztICLoIdkgRyk06I683Krg,1.0,"point_of_interest, store, establishment",Merton,445000.0,586.3,20967.60483870968,19170.032258064515,0.34308156125393535,0.6799999999999999,0.11695906432748537,0.1908296943231438,0.031746031746031744,0.0,414.0
414,Oxfam Shop Muswell Hill,"233 Muswell Hill Broadway, London",51.5915101,-0.1429109,3.7,15,ChIJJ1VQ5ywadkgRDPCwqElTF5w,1.0,"clothing_store, store, point_of_interest, establishment",Haringey,487500.0,542.6,11291.917241379311,11348.386206896552,0.33826190476190476,0.74,0.16666666666666666,0.0,0.02976190476190476,0.0,415.0
415,St Christopher's Hospice,"113-115 Lewisham High St, London",51.4618599,-0.0097955,3.6,5,ChIJHQFzCpADdkgR-NSdVr_YkFc,1.0675675675675675,"store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.3341945851981935,0.72,0.05815204678362573,0.1410480349344976,0.00992063492063492,0.03378378378378377,416.0
416,British Bangla,"196 The Grove, London",51.54530889999999,0.0043711,3.7,6,ChIJc0WNVkqn2EcRN3aNTiT-wkM,1.0675675675675675,"point_of_interest, store, establishment",Newham,367725.0,567.4,8650.018292682927,9564.256097560976,0.32992498506977935,0.74,0.026578947368421053,0.10829694323144085,0.011904761904761904,0.03378378378378377,417.0
417,Retrobates Vintage - The Beehive,"320-322 (Opposite Weatherspoons Pub, Creek Rd, London",51.4813623,-0.0107704,3.0,2,ChIJMdFGcIUCdkgRqaCvl7xnSV4,1.0675675675675675,"clothing_store, point_of_interest, store, establishment",Greenwich,401000.0,618.9,12654.51655629139,11738.397350993377,0.32430582435868577,0.6,0.06549707602339182,0.333187772925764,0.003968253968253968,0.03378378378378377,418.0
418,Oxfam - Kilburn,"181-183 Kilburn High Rd, London",51.54127099999999,-0.1973596,3.4,21,ChIJXwj5gHEQdkgRBkdqxGQNudk,1.0,"book_store, clothing_store, store, point_of_interest, establishment",Brent,450000.0,553.1,12034.70520231214,11542.520231213874,0.3182317091856278,0.6799999999999999,0.12280701754385964,0.04585152838427948,0.041666666666666664,0.0,419.0
419,Scope Lewisham,"7 Lewis Grove, London",51.4621064,-0.0093312,3.3,9,ChIJq2BOZXACdkgRMV1rbSEzOjk,1.0675675675675675,"store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.31257553757914586,0.6599999999999999,0.05815204678362573,0.1410480349344976,0.017857142857142856,0.03378378378378377,420.0
420,British Heart Foundation,"98 Lewisham High St, London",51.4629462,-0.0107748,3.3,6,ChIJZapD2noCdkgRStnwWpmWsBg,1.0,"store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.3074114449150532,0.6599999999999999,0.05815204678362573,0.1410480349344976,0.011904761904761904,0.0,421.0
421,Scope Stamford Hill,"236 Stamford Hill, London",51.57388,-0.0719832,2.6,15,ChIJtfYdFmocdkgRnXXZs54M81A,1.0675675675675675,"store, point_of_interest, establishment",Hackney,530000.0,575.1,7420.611111111111,8051.083333333333,0.291966083084102,0.52,0.21637426900584794,0.14192139737991266,0.02976190476190476,0.03378378378378377,422.0
422,Sue Ryder,"69 Sydenham Rd, London",51.4262025,-0.0510389,3.0,6,ChIJaakAyX4BdkgRs_V8gOUYhpM,1.0,"store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.2834114449150532,0.6,0.05815204678362573,0.1410480349344976,0.011904761904761904,0.0,423.0
423,St Christopher's,London,51.4182295,-0.0824343,2.6,7,ChIJfUVQhE8BdkgRHhmP6wfq35Y,1.0675675675675675,"store, point_of_interest, establishment",Croydon,345000.0,613.3,14926.636363636364,14686.254545454543,0.2772917699358747,0.52,0.0,0.30873362445414815,0.013888888888888888,0.03378378378378377,424.0
424,Prideaux House Charity Shop London,"407 Mare St, London",51.5491377,-0.0551664,2.3,15,ChIJxRG4BPscdkgRcUpBA-TiQRw,1.0675675675675675,"store, point_of_interest, establishment",Hackney,530000.0,575.1,7420.611111111111,8051.083333333333,0.26796608308410197,0.45999999999999996,0.21637426900584794,0.14192139737991266,0.02976190476190476,0.03378378378378377,425.0
425,Sue Ryder,"30, 32 London Rd, London",51.4396082,-0.0552897,2.6,28,ChIJQxWntNEDdkgRj425PBlIVBI,1.0,"store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.2645066830102914,0.52,0.05815204678362573,0.1410480349344976,0.05555555555555555,0.0,426.0
426,Dreamtime,"14 Pierrepoint Arcade, London",51.5345842,-0.1037696,1.0,2,ChIJqcVu4JQbdkgRjs2jBiyp8gI,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Islington,625000.0,665.6,10296.512195121952,9470.764227642276,0.25748951137827264,0.2,0.32748538011695905,0.537117903930131,0.003968253968253968,0.03378378378378377,427.0
427,British Heart Foundation,"468 High Rd, London",51.5927732,-0.0695843999999999,2.7,3,ChIJ53OgSZcddkgRaUkhORlUvjU,1.0675675675675675,"store, point_of_interest, establishment",Haringey,487500.0,542.6,11291.917241379311,11348.386206896552,0.25449742599742603,0.54,0.16666666666666666,0.0,0.005952380952380952,0.03378378378378377,428.0
428,Vintage80scasuals,"Unit 63, 105 Culvert Rd, London",51.47090439999999,-0.1566805,0.0,0,ChIJkyWVQOAFdkgR8P2a09hdgJs,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Wandsworth,640000.0,746.7,18713.156424581004,17922.709497206703,0.2506375014407651,0.0,0.34502923976608185,0.8912663755458516,0.0,0.03378378378378377,429.0
429,Urban Closet London,"Tooting Market, The UrbanClosetLondon, Tooting High St, London",51.4289129,-0.1663327,0.0,0,ChIJ1bOaZ50HdkgRYd9Q1JpydWA,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Wandsworth,640000.0,746.7,18713.156424581004,17922.709497206703,0.2506375014407651,0.0,0.34502923976608185,0.8912663755458516,0.0,0.03378378378378377,429.0
430,Jama Vintage Clothing Co.,"43 Tooting High St, London",51.428933,-0.166585,0.0,0,ChIJ3f03rNIHdkgRUIaozCwNpKc,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Wandsworth,640000.0,746.7,18713.156424581004,17922.709497206703,0.2506375014407651,0.0,0.34502923976608185,0.8912663755458516,0.0,0.03378378378378377,429.0
431,Accessories of Old,"Next to Safestore, Arch 10 Munster Rd, London",51.4725788,-0.2038588,0.0,0,ChIJBaNCz80PdkgRRKHGfyNzLBU,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Hammersmith and Fulham,740000.0,714.5,14202.601769911504,13752.9203539823,0.24590704356390405,0.0,0.4619883040935672,0.7506550218340611,0.0,0.03378378378378377,432.0
432,R13fitness,"Flat 74, Barton House, Wandsworth Bridge Rd., London",51.4682394,-0.1898545,0.0,0,ChIJFQa-CuIPdkgRBR-HCPN8Fb0,1.0675675675675675,"clothing_store, point_of_interest, store, establishment",Hammersmith and Fulham,740000.0,714.5,14202.601769911504,13752.9203539823,0.24590704356390405,0.0,0.4619883040935672,0.7506550218340611,0.0,0.03378378378378377,432.0
433,BajaboutiqueGB,"37 Elbe St, London",51.4728777,-0.1850758,0.0,0,ChIJC3sFcScFdkgRjDFmpRgCkDA,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Hammersmith and Fulham,740000.0,714.5,14202.601769911504,13752.9203539823,0.24590704356390405,0.0,0.4619883040935672,0.7506550218340611,0.0,0.03378378378378377,432.0
434,ReBelished,"36 Hammersmith Grove, London",51.49541499999999,-0.2262493,0.0,0,ChIJ79eAhtQPdkgRO5DhIpyyhhM,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Hammersmith and Fulham,740000.0,714.5,14202.601769911504,13752.9203539823,0.24590704356390405,0.0,0.4619883040935672,0.7506550218340611,0.0,0.03378378378378377,432.0
435,Sue Ryder,"30/31 Winslade Way, London",51.4462348,-0.0204892,2.4,12,ChIJoTtOqjkDdkgRQ3nGe6eo_Sk,1.0,"store, point_of_interest, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.23898287348648184,0.48,0.05815204678362573,0.1410480349344976,0.023809523809523808,0.0,436.0
436,Clerkenwell Vintage Fashion Fair,"38-51 Bedford Way, London",51.5234685,-0.1273138,0.0,0,ChIJPzF8XcIbdkgRCTZCc_5iS5U,1.0675675675675675,"clothing_store, point_of_interest, store, establishment",Camden,717500.0,694.2,16247.744360902256,14359.135338345865,0.22291462802724585,0.0,0.43567251461988304,0.6620087336244542,0.0,0.03378378378378377,437.0
437,Berty and Gerty Vintage,"53 Camden Lock Pl, London",51.5413907,-0.1465884,0.0,0,ChIJo3fhyh0bdkgRxEMdIXFC-yY,1.0675675675675675,"clothing_store, point_of_interest, store, establishment",Camden,717500.0,694.2,16247.744360902256,14359.135338345865,0.22291462802724585,0.0,0.43567251461988304,0.6620087336244542,0.0,0.03378378378378377,437.0
438,Camden Threads - An online shop for the best independent brands and vintage boutiques,"44A Camden Lock Pl, London",51.5414567,-0.1463852,0.0,0,ChIJA9YhbfcbdkgR-PaYsCzeZI4,1.0675675675675675,"clothing_store, point_of_interest, store, establishment",Camden,717500.0,694.2,16247.744360902256,14359.135338345865,0.22291462802724585,0.0,0.43567251461988304,0.6620087336244542,0.0,0.03378378378378377,437.0
439,OuterLimitz Vintage,"12B, Camden Stables Market, Chalk Farm Rd, London",51.5420455,-0.1469688,0.0,0,ChIJ_abogkYbdkgReCDANsI1iOA,1.0675675675675675,"clothing_store, point_of_interest, store, establishment",Camden,717500.0,694.2,16247.744360902256,14359.135338345865,0.22291462802724585,0.0,0.43567251461988304,0.6620087336244542,0.0,0.03378378378378377,437.0
440,WAI VI KI . LTD,"1 Owen St, London",51.5310287,-0.1049576,0.0,0,ChIJlyePrlwbdkgRljltf6i1oa4,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Islington,625000.0,665.6,10296.512195121952,9470.764227642276,0.1762990351877964,0.0,0.32748538011695905,0.537117903930131,0.0,0.03378378378378377,441.0
441,Svarelle,London,51.56526030000001,-0.1196879,0.0,0,ChIJy-DXTO8bdkgRoqo6NmKQf5g,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Islington,625000.0,665.6,10296.512195121952,9470.764227642276,0.1762990351877964,0.0,0.32748538011695905,0.537117903930131,0.0,0.03378378378378377,441.0
442,Miniola Vintage,"65 Cross St, London",51.539392,-0.101881,0.0,0,ChIJ5bgE72YbdkgRdrhkIhSI48g,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Islington,625000.0,665.6,10296.512195121952,9470.764227642276,0.1762990351877964,0.0,0.32748538011695905,0.537117903930131,0.0,0.03378378378378377,441.0
443,Alpha Vintage Store,"Hornsey Rd, London",51.55952120000001,-0.1144241,0.0,0,ChIJ4dohSD0bdkgR7KIE382CXWc,1.0675675675675675,"clothing_store, point_of_interest, store, establishment",Islington,625000.0,665.6,10296.512195121952,9470.764227642276,0.1762990351877964,0.0,0.32748538011695905,0.537117903930131,0.0,0.03378378378378377,441.0
444,Vintage Chairs,"25 Gubyon Ave, London",51.4554139,-0.102013,0.0,0,ChIJd7_A6N8FdkgRCOovpvI0ldo,1.0675675675675675,"furniture_store, home_goods_store, store, point_of_interest, establishment",Lambeth,510000.0,673.6,11294.58988764045,11605.47191011236,0.15638534995579353,0.0,0.19298245614035087,0.5720524017467249,0.0,0.03378378378378377,445.0
445,Rejuvenate - Something for everyone,"41-42 Coldharbour Ln, London",51.4625934,-0.1116695,0.0,0,ChIJH0yA_ucEdkgRhBret09TiSg,1.0675675675675675,"beauty_salon, furniture_store, home_goods_store, clothing_store, store, point_of_interest, establishment",Lambeth,510000.0,673.6,11294.58988764045,11605.47191011236,0.15638534995579353,0.0,0.19298245614035087,0.5720524017467249,0.0,0.03378378378378377,445.0
446,Vintage store,"148 Brick Ln, London",51.5213356,-0.0716821,0.0,0,ChIJz49gcmoddkgRZcAuSOUqlS8,1.0675675675675675,"store, food, point_of_interest, establishment",Tower Hamlets,475000.0,680.3,10369.3125,9075.0,0.15404974383714898,0.0,0.15204678362573099,0.601310043668122,0.0,0.03378378378378377,447.0
447,Archive Six,"5 Calvert Ave, London",51.5264278,-0.0761304,0.0,0,ChIJw-ER2MEddkgRKWsuk_l17WQ,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Tower Hamlets,475000.0,680.3,10369.3125,9075.0,0.15404974383714898,0.0,0.15204678362573099,0.601310043668122,0.0,0.03378378378378377,447.0
